gene_a.name,gene_a.identifier,gene_b.name,gene_b.identifier,SL.cellline,SL.pubmed_id,SL.source,SL.statistic_score
SDH3,853716,URA1,853664,null,16941010,BioGrid,0.45
GLT1,851383,GPD2,854095,null,23801122,BioGrid,0.4
MRK1,851480,YGK3,853992,null,12529445,BioGrid,0.4
MRK1,851480,MCK1,855409,null,12529445,BioGrid,0.4
snR81,9164973,PUS1,855889,null,26873591,BioGrid,0.4
OSH7,856389,SWH1,851286,null,11238399,BioGrid,0.4
SNF3,851333,GPR1,851527,null,25541485,BioGrid,0.4
SNF3,851333,HXT2,855023,null,23234240,BioGrid,0.4
SNF3,851333,RTG2,852640,null,10373505,BioGrid,0.4
SGS1,855228,LST8,855726,null,23390603,BioGrid,0.25
SGS1,855228,LSM3,851159,null,23390603,BioGrid,0.25
SGS1,855228,SNU114,853681,null,23390603,BioGrid,0.25
SGS1,855228,SMD1,852964,null,23390603,BioGrid,0.25
SGS1,855228,UTP21,851125,null,23390603,BioGrid,0.25
SGS1,855228,SDO1,850709,null,23390603,BioGrid,0.25
SGS1,855228,NOP8,854021,null,23390603,BioGrid,0.25
SGS1,855228,SUA5,852707,null,23390603,BioGrid,0.25
SGS1,855228,CSM1,850447,null,16487579,BioGrid,0.25
SGS1,855228,RSA4,850435,null,23390603,BioGrid,0.25
SGS1,855228,UFD1,852939,null,23390603,BioGrid,0.25
SGS1,855228,PRP31,852983,null,23390603,BioGrid,0.25
SGS1,855228,MSL5,850807,null,23390603,BioGrid,0.25
SGS1,855228,YEN1,856764,null,25030699,BioGrid,0.4
SGS1,855228,TFB1,851906,null,23390603,BioGrid,0.25
SGS1,855228,ALG14,852362,null,23390603,BioGrid,0.25
SGS1,855228,URC2,852133,null,16487579,BioGrid,0.25
SGS1,855228,YTM1,854446,null,23390603,BioGrid,0.25
SGS1,855228,SMC5,854123,null,23390603,BioGrid,0.25
SGS1,855228,HEM15,854347,null,23390603,BioGrid,0.25
SGS1,855228,SLX8,856852,null,25588990,BioGrid,0.4
SGS1,855228,SPC34,853909,null,23390603,BioGrid,0.25
SGS1,855228,NOP58,854487,null,23390603,BioGrid,0.25
SGS1,855228,ORC2,852352,null,23390603,BioGrid,0.25
SGS1,855228,GAS5,854127,null,15525520,BioGrid,0.25
SGS1,855228,NUP60,851263,null,22820947,BioGrid,0.4
SGS1,855228,PRP2,855745,null,23390603,BioGrid,0.25
SGS1,855228,ACP1,853642,null,23390603,BioGrid,0.25
SGS1,855228,TOM40,855243,null,23390603,BioGrid,0.25
SGS1,855228,TRZ1,853954,null,23390603,BioGrid,0.25
SGS1,855228,UBP7,854650,null,26740628,BioGrid,0.4
SGS1,855228,YRB1,851565,null,23390603,BioGrid,0.25
SGS1,855228,RFC1,854392,null,23390603,BioGrid,0.25
SGS1,855228,CDC19,851193,null,23390603,BioGrid,0.25
SGS1,855228,RPB11,854157,null,23390603,BioGrid,0.25
SGS1,855228,RNH203,850847,null,24550002,BioGrid,0.4
SGS1,855228,ARP3,853528,null,23390603,BioGrid,0.25
SGS1,855228,ASK1,853814,null,23390603,BioGrid,0.25
SGS1,855228,TOP3,850935,null,12036100,BioGrid,0.4
SGS1,855228,MRE11,855264,null,30510002,BioGrid,0.4
SGS1,855228,MCM6,852673,null,23390603,BioGrid,0.25
SGS1,855228,NSG2,855566,null,15525520,BioGrid,0.25
SGS1,855228,SKT5,852218,null,15525520,BioGrid,0.25
SGS1,855228,RRP46,852987,null,23390603,BioGrid,0.25
SGS1,855228,ARC15,854748,null,23390603,BioGrid,0.25
SGS1,855228,ALG13,852835,null,23390603,BioGrid,0.25
SGS1,855228,UBC1,851757,null,23390603,BioGrid,0.25
SGS1,855228,HRP1,853997,null,23390603,BioGrid,0.25
SGS1,855228,EFB1,851260,null,23390603,BioGrid,0.25
SGS1,855228,PRP18,852889,null,23390603,BioGrid,0.25
SGS1,855228,GPI13,850628,null,23390603,BioGrid,0.25
SGS1,855228,SLX1,852529,null,22500800,BioGrid,0.4
SGS1,855228,TRM112,855782,null,23390603,BioGrid,0.25
SGS1,855228,TPT1,854051,null,23390603,BioGrid,0.25
SGS1,855228,YCG1,851925,null,23390603,BioGrid,0.25
SGS1,855228,CDC13,851306,null,21399640,BioGrid,0.4
SGS1,855228,PRT1,854543,null,23390603,BioGrid,0.25
SGS1,855228,PSE1,855356,null,23390603,BioGrid,0.25
SGS1,855228,LUC7,851471,null,23390603,BioGrid,0.25
SGS1,855228,ACL4,851739,null,22820947,BioGrid,0.4
SGS1,855228,NUP133,853957,null,16487579,BioGrid,0.25
SGS1,855228,BRE1,851485,null,25275495,BioGrid,0.4
SGS1,855228,BBP1,855820,null,23390603,BioGrid,0.25
SGS1,855228,RPL24A,852852,null,14764870,BioGrid,0.25
SGS1,855228,GCD14,853317,null,23390603,BioGrid,0.25
SGS1,855228,SNM1,852089,null,23390603,BioGrid,0.25
SGS1,855228,SNU71,852896,null,23390603,BioGrid,0.25
SGS1,855228,SLX5,851549,null,18931302,BioGrid,0.25
SGS1,855228,EST2,851028,null,11231130,BioGrid,0.4
SGS1,855228,RPN7,856223,null,23390603,BioGrid,0.25
SGS1,855228,IRR1,854786,null,23390603,BioGrid,0.25
SGS1,855228,IPA1,853606,null,23390603,BioGrid,0.25
SGS1,855228,PRP43,852757,null,23390603,BioGrid,0.25
SGS1,855228,MOB2,850508,null,23390603,BioGrid,0.25
SGS1,855228,UME6,851788,null,16487579,BioGrid,0.25
SGS1,855228,RPN12,850613,null,23390603,BioGrid,0.25
SGS1,855228,PDS5,855099,null,23390603,BioGrid,0.25
SGS1,855228,GCD11,856746,null,23390603,BioGrid,0.25
SGS1,855228,PZF1,856316,null,23390603,BioGrid,0.25
SGS1,855228,SPH1,851023,null,16487579,BioGrid,0.25
SGS1,855228,SRB7,851903,null,23390603,BioGrid,0.25
SGS1,855228,CLA4,855418,null,16487579,BioGrid,0.25
SGS1,855228,GAL80,854954,null,22820947,BioGrid,0.4
SGS1,855228,TFA2,853936,null,23390603,BioGrid,0.25
SGS1,855228,MTF1,855268,null,16487579,BioGrid,0.25
SGS1,855228,NOB1,854221,null,23390603,BioGrid,0.25
SGS1,855228,PTA1,851255,null,23390603,BioGrid,0.25
SGS1,855228,RAD50,855471,null,30510002,BioGrid,0.4
SGS1,855228,ESF2,855790,null,23390603,BioGrid,0.25
SGS1,855228,HSF1,852806,null,23390603,BioGrid,0.25
SGS1,855228,MAK5,852439,null,23390603,BioGrid,0.25
SGS1,855228,SEC14,855103,null,23390603,BioGrid,0.25
SGS1,855228,TFB3,852071,null,23390603,BioGrid,0.25
SGS1,855228,MED8,852492,null,23390603,BioGrid,0.25
SGS1,855228,BET5,854898,null,23390603,BioGrid,0.25
SGS1,855228,NHP10,851562,null,25701287,BioGrid,0.4
SGS1,855228,MCM2,852258,null,23390603,BioGrid,0.25
SGS1,855228,RAD9,851803,null,24278365,BioGrid,0.4
SGS1,855228,DIB1,856197,null,23390603,BioGrid,0.25
SGS1,855228,KAR2,853418,null,23390603,BioGrid,0.25
SGS1,855228,ERG13,854913,null,23390603,BioGrid,0.25
SGS1,855228,UAF30,854470,null,15525520,BioGrid,0.25
SGS1,855228,DOP1,851719,null,23390603,BioGrid,0.25
SGS1,855228,HEM12,851617,null,23390603,BioGrid,0.25
SGS1,855228,SAH1,856766,null,23390603,BioGrid,0.25
SGS1,855228,POL30,852385,null,23390603,BioGrid,0.25
SGS1,855228,SGT1,854222,null,23390603,BioGrid,0.25
SGS1,855228,BCP1,851963,null,23390603,BioGrid,0.25
SGS1,855228,CFT1,851895,null,23390603,BioGrid,0.25
SGS1,855228,BUD3,850345,null,22820947,BioGrid,0.4
SGS1,855228,NOP7,852995,null,23390603,BioGrid,0.25
SGS1,855228,DPM1,856313,null,23390603,BioGrid,0.25
SGS1,855228,NFI1,854327,null,17669696,BioGrid,0.4
SGS1,855228,MPH1,854818,null,19995966,BioGrid,0.4
SGS1,855228,TOM22,855592,null,23390603,BioGrid,0.25
SGS1,855228,STT4,851014,null,23390603,BioGrid,0.25
SGS1,855228,RPN6,851461,null,23390603,BioGrid,0.25
SGS1,855228,CAB1,852144,null,23390603,BioGrid,0.25
SGS1,855228,RPC40,856226,null,23390603,BioGrid,0.25
SGS1,855228,RRS1,854469,null,23390603,BioGrid,0.25
SGS1,855228,RPN11,850554,null,23390603,BioGrid,0.25
SGS1,855228,SEC31,851332,null,23390603,BioGrid,0.25
SGS1,855228,RSC3,851897,null,23390603,BioGrid,0.25
SGS1,855228,PRP16,853961,null,23390603,BioGrid,0.25
SGS1,855228,SIS1,855725,null,23390603,BioGrid,0.25
SGS1,855228,NOP2,855664,null,23390603,BioGrid,0.25
SGS1,855228,NNF1,853576,null,23390603,BioGrid,0.25
SGS1,855228,RPL32,852185,null,23390603,BioGrid,0.25
SGS1,855228,RTP1,855223,null,23390603,BioGrid,0.25
SGS1,855228,VHT1,852956,null,23390603,BioGrid,0.25
SGS1,855228,USB1,850823,null,23390603,BioGrid,0.25
SGS1,855228,GPN3,850944,null,23390603,BioGrid,0.25
SGS1,855228,LCB1,855342,null,23390603,BioGrid,0.25
SGS1,855228,MET4,855620,null,23390603,BioGrid,0.25
SGS1,855228,NSL1,855843,null,23390603,BioGrid,0.25
SGS1,855228,MEC3,850995,null,17114288,BioGrid,0.4
SGS1,855228,ULP1,856087,null,23390603,BioGrid,0.25
SGS1,855228,MGS1,855503,null,21911365,BioGrid,0.4
SGS1,855228,ELG1,854315,null,22820947,BioGrid,0.4
SGS1,855228,EAF1,851962,null,16487579,BioGrid,0.25
SGS1,855228,NUP170,852199,null,16487579,BioGrid,0.25
SGS1,855228,ARP4,853364,null,23390603,BioGrid,0.25
SGS1,855228,STU2,850734,null,23390603,BioGrid,0.25
SGS1,855228,WSS1,856536,null,20516210,BioGrid,0.4
SGS1,855228,POP5,851200,null,23390603,BioGrid,0.25
SGS1,855228,YCS4,850977,null,23390603,BioGrid,0.25
SGS1,855228,TUB2,850506,null,23390603,BioGrid,0.25
SGS1,855228,PFY1,854289,null,23390603,BioGrid,0.25
SGS1,855228,CTF18,855102,null,16487579,BioGrid,0.25
SGS1,855228,MED4,854345,null,23390603,BioGrid,0.25
SGS1,855228,CDC31,854431,null,23390603,BioGrid,0.25
SGS1,855228,RRN6,852269,null,23390603,BioGrid,0.25
SGS1,855228,HRT1,853986,null,23390603,BioGrid,0.25
SGS1,855228,LRS4,852049,null,16487579,BioGrid,0.25
SGS1,855228,RNH201,855652,null,22820947,BioGrid,0.4
SGS1,855228,PRP24,855310,null,23390603,BioGrid,0.25
SGS1,855228,TIF5,856154,null,23390603,BioGrid,0.25
SGS1,855228,RAD26,853492,null,15525520,BioGrid,0.25
SGS1,855228,UTP14,854881,null,23390603,BioGrid,0.25
SGS1,855228,RPB7,852013,null,23390603,BioGrid,0.25
SGS1,855228,SEC26,851824,null,23390603,BioGrid,0.25
SGS1,855228,CDC48,851431,null,23390603,BioGrid,0.25
SGS1,855228,PCF11,851814,null,23390603,BioGrid,0.25
SGS1,855228,TFG1,853098,null,23390603,BioGrid,0.25
SGS1,855228,TYS1,853097,null,23390603,BioGrid,0.25
SGS1,855228,UBC4,852376,null,16487579,BioGrid,0.25
SGS1,855228,SIZ1,852018,null,22820947,BioGrid,0.4
SGS1,855228,SPC3,850755,null,23390603,BioGrid,0.25
SGS1,855228,TSC10,852568,null,23390603,BioGrid,0.25
SGS1,855228,CWC25,855476,null,23390603,BioGrid,0.25
SGS1,855228,TIM22,851309,null,23390603,BioGrid,0.25
SGS1,855228,NPT1,854384,null,16487579,BioGrid,0.25
SGS1,855228,NOP4,856063,null,23390603,BioGrid,0.25
SGS1,855228,MTR2,853649,null,23390603,BioGrid,0.25
SGS1,855228,MCM4,856130,null,21242538,BioGrid,0.4
SGS1,855228,SIS2,853946,null,14764870,BioGrid,0.25
SGS1,855228,PSF3,854019,null,23390603,BioGrid,0.25
SGS1,855228,DBP5,854211,null,23390603,BioGrid,0.25
SGS1,855228,RRB1,855161,null,23390603,BioGrid,0.25
SGS1,855228,PUB1,855716,null,14764870,BioGrid,0.25
SGS1,855228,RPS31,850864,null,23390603,BioGrid,0.25
SGS1,855228,VTI1,855237,null,23390603,BioGrid,0.25
SGS1,855228,ESC2,851965,null,16487579,BioGrid,0.25
SGS1,855228,SED5,850713,null,23390603,BioGrid,0.25
SGS1,855228,SEN2,850795,null,23390603,BioGrid,0.25
SGS1,855228,PGA1,855564,null,23390603,BioGrid,0.25
SGS1,855228,SWE1,853252,null,14764870,BioGrid,0.25
SGS1,855228,RPA43,854518,null,23390603,BioGrid,0.25
SGS1,855228,ARB1,856758,null,23390603,BioGrid,0.25
SGS1,855228,RSC4,853877,null,23390603,BioGrid,0.25
SGS1,855228,NPL3,852042,null,16487579,BioGrid,0.25
SGS1,855228,BRX1,854078,null,23390603,BioGrid,0.25
SGS1,855228,SOG2,854535,null,23390603,BioGrid,0.25
SGS1,855228,SRM1,852782,null,23390603,BioGrid,0.25
SGS1,855228,WRS1,854056,null,23390603,BioGrid,0.25
SGS1,855228,PRP38,852966,null,23390603,BioGrid,0.25
SGS1,855228,FRS2,850522,null,23390603,BioGrid,0.25
SGS1,855228,RPA190,854519,null,23390603,BioGrid,0.25
SGS1,855228,FCF1,851939,null,23390603,BioGrid,0.25
SGS1,855228,PSF1,851576,null,23390603,BioGrid,0.25
SGS1,855228,RRP17,852021,null,23390603,BioGrid,0.25
SGS1,855228,UTP15,855118,null,23390603,BioGrid,0.25
SGS1,855228,GLE1,851320,null,23390603,BioGrid,0.25
SGS1,855228,RTT107,856559,null,22820947,BioGrid,0.4
SGS1,855228,RLP7,855730,null,23390603,BioGrid,0.25
SGS1,855228,TOA1,854369,null,23390603,BioGrid,0.25
SGS1,855228,CDC24,851190,null,23390603,BioGrid,0.25
SGS1,855228,CCA1,856915,null,23390603,BioGrid,0.25
SGS1,855228,DUN1,851457,null,16487579,BioGrid,0.25
SGS1,855228,TAF5,852497,null,23390603,BioGrid,0.25
SGS1,855228,SOD1,853568,null,16487579,BioGrid,0.25
SGS1,855228,POB3,854933,null,23390603,BioGrid,0.25
SGS1,855228,PET9,852250,null,23390603,BioGrid,0.25
SGS1,855228,RNR1,856801,null,14764870,BioGrid,0.25
SGS1,855228,TRS20,852556,null,23390603,BioGrid,0.25
SGS1,855228,SSL2,854663,null,23390603,BioGrid,0.25
SGS1,855228,TAF4,855017,null,23390603,BioGrid,0.25
SGS1,855228,ISW2,854480,null,25701287,BioGrid,0.4
SGS1,855228,FLX1,854672,null,22820947,BioGrid,0.4
SGS1,855228,MAK21,851632,null,23390603,BioGrid,0.25
SGS1,855228,HST3,854190,null,22820947,BioGrid,0.4
SGS1,855228,PWP1,850893,null,23390603,BioGrid,0.25
SGS1,855228,DFR1,854411,null,23390603,BioGrid,0.25
SGS1,855228,POL32,853500,null,25457771,BioGrid,0.4
SGS1,855228,GRC3,850624,null,23390603,BioGrid,0.25
SGS1,855228,RET3,856097,null,23390603,BioGrid,0.25
SGS1,855228,MRPS18,855410,null,23390603,BioGrid,0.25
SGS1,855228,MMS4,852395,null,29786095,BioGrid,0.4
SGS1,855228,RIB2,854088,null,23390603,BioGrid,0.25
SGS1,855228,TAP42,855043,null,23390603,BioGrid,0.25
SGS1,855228,FAL1,851584,null,23390603,BioGrid,0.25
SGS1,855228,NSE1,850693,null,23390603,BioGrid,0.25
SGS1,855228,VID22,851088,null,22820947,BioGrid,0.4
SGS1,855228,YKU70,855328,null,21876003,BioGrid,0.4
SGS1,855228,MUS81,851994,null,16487579,BioGrid,0.25
SGS1,855228,SGD1,851049,null,23390603,BioGrid,0.25
SGS1,855228,REV3,855936,null,25457771,BioGrid,0.4
SGS1,855228,RAD27,853747,null,16487579,BioGrid,0.25
SGS1,855228,XRS2,851975,null,24097410,BioGrid,0.4
SGS1,855228,CDS1,852317,null,23390603,BioGrid,0.25
SGS1,855228,POP3,855439,null,23390603,BioGrid,0.25
SGS1,855228,RSC6,850419,null,23390603,BioGrid,0.25
SGS1,855228,LAS1,853937,null,23390603,BioGrid,0.25
SGS1,855228,PAT1,850440,null,16487579,BioGrid,0.25
SGS1,855228,ROT1,855240,null,23390603,BioGrid,0.25
SGS1,855228,TAH11,853504,null,23390603,BioGrid,0.25
SGS1,855228,APN1,853746,null,25457771,BioGrid,0.4
SGS1,855228,ARC35,855771,null,23390603,BioGrid,0.25
SGS1,855228,SHR3,851314,null,23390603,BioGrid,0.25
SGS1,855228,BET3,853942,null,23390603,BioGrid,0.25
SGS1,855228,RKI1,854262,null,23390603,BioGrid,0.25
SGS1,855228,RNH202,851873,null,22820947,BioGrid,0.4
SGS1,855228,BOS1,850767,null,23390603,BioGrid,0.25
SGS1,855228,PKC1,852169,null,23390603,BioGrid,0.25
SGS1,855228,TUB4,850909,null,23390603,BioGrid,0.25
SGS1,855228,DBP2,855611,null,23390603,BioGrid,0.25
SGS1,855228,JIP5,856298,null,23390603,BioGrid,0.25
SGS1,855228,PAN1,854822,null,23390603,BioGrid,0.25
SGS1,855228,TEL1,852190,null,25457771,BioGrid,0.4
SGS1,855228,SPC24,855144,null,23390603,BioGrid,0.25
SGS1,855228,UTP13,850919,null,23390603,BioGrid,0.25
SGS1,855228,CDC11,853539,null,23390603,BioGrid,0.25
SGS1,855228,NHP2,851319,null,23390603,BioGrid,0.25
SGS1,855228,SHU1,856383,null,21741981,BioGrid,0.4
SGS1,855228,MCM5,850980,null,23390603,BioGrid,0.25
SGS1,855228,TIF6,856126,null,23390603,BioGrid,0.25
SGS1,855228,NUP159,854691,null,23390603,BioGrid,0.25
SGS1,855228,VIP1,851126,null,15525520,BioGrid,0.25
SGS1,855228,IPP1,852296,null,23390603,BioGrid,0.25
SGS1,855228,AFG2,851113,null,23390603,BioGrid,0.25
SGS1,855228,DBF4,851623,null,28096179,BioGrid,0.4
SGS1,855228,ARP8,854309,null,16487579,BioGrid,0.25
SGS1,855228,RPL42A,855560,null,23390603,BioGrid,0.25
SGS1,855228,RNT1,855280,null,23390603,BioGrid,0.25
SGS1,855228,DCP1,854016,null,23390603,BioGrid,0.25
SGS1,855228,NUP84,851441,null,16487579,BioGrid,0.25
SGS1,855228,RPN5,851408,null,23390603,BioGrid,0.25
SGS1,855228,TIF11,855302,null,23390603,BioGrid,0.25
SGS1,855228,PIK1,855454,null,23390603,BioGrid,0.25
SGS1,855228,SMC3,853371,null,23390603,BioGrid,0.25
SGS1,855228,TIM12,852388,null,23390603,BioGrid,0.25
SGS1,855228,ASC1,855143,null,15525520,BioGrid,0.25
SGS1,855228,RSC58,850720,null,23390603,BioGrid,0.25
SGS1,855228,RAD54,852713,null,16487579,BioGrid,0.25
SGS1,855228,MMS1,856293,null,22820947,BioGrid,0.4
SGS1,855228,DPB11,853355,null,23390603,BioGrid,0.25
SGS1,855228,RIB7,852450,null,23390603,BioGrid,0.25
SGS1,855228,TOP1,854156,null,22820947,BioGrid,0.4
SGS1,855228,RPS20,856371,null,23390603,BioGrid,0.25
SGS1,855228,SLD7,854226,null,23390603,BioGrid,0.25
SGS1,855228,ARP2,851532,null,23390603,BioGrid,0.25
SGS1,855228,HYP2,856677,null,23390603,BioGrid,0.25
SGS1,855228,RRP42,851447,null,23390603,BioGrid,0.25
SGS1,855228,TFA1,853840,null,23390603,BioGrid,0.25
SGS1,855228,LTE1,851209,null,16487579,BioGrid,0.25
SGS1,855228,ASA1,856200,null,23390603,BioGrid,0.25
SGS1,855228,RAM2,853849,null,23390603,BioGrid,0.25
SGS1,855228,SRP1,855532,null,23390603,BioGrid,0.25
SGS1,855228,RRP15,856264,null,23390603,BioGrid,0.25
SGS1,855228,PSF2,853373,null,23390603,BioGrid,0.25
SGS1,855228,LCB2,851634,null,23390603,BioGrid,0.25
SGS1,855228,CCS1,855054,null,16487579,BioGrid,0.25
SGS1,855228,YSH1,850983,null,23390603,BioGrid,0.25
SGS1,855228,RRN7,853428,null,23390603,BioGrid,0.25
SGS1,855228,ERG26,852883,null,23390603,BioGrid,0.25
SGS1,855228,RPB3,854791,null,23390603,BioGrid,0.25
SGS1,855228,GPI15,855690,null,23390603,BioGrid,0.25
SGS1,855228,FAB1,850574,null,15525520,BioGrid,0.25
SGS1,855228,LSM1,853318,null,16487579,BioGrid,0.25
SGS1,855228,RPC25,853713,null,23390603,BioGrid,0.25
SGS1,855228,GLN4,854339,null,23390603,BioGrid,0.25
SGS1,855228,TSA1,854980,null,22820947,BioGrid,0.4
SGS1,855228,SPB4,850549,null,23390603,BioGrid,0.25
SGS1,855228,SDA1,853160,null,23390603,BioGrid,0.25
SGS1,855228,DNA2,856569,null,23390603,BioGrid,0.25
SGS1,855228,KRS1,851607,null,23390603,BioGrid,0.25
SGS1,855228,RAD59,851500,null,29162625,BioGrid,0.4
SGS1,855228,MGE1,854407,null,23390603,BioGrid,0.25
SGS1,855228,DHR2,853784,null,23390603,BioGrid,0.25
SGS1,855228,APC5,854423,null,23390603,BioGrid,0.25
SGS1,855228,UTR5,856676,null,23390603,BioGrid,0.25
SGS1,855228,DBP10,851530,null,23390603,BioGrid,0.25
SGS1,855228,PRP39,854960,null,23390603,BioGrid,0.25
MPT5,852697,SWI4,856847,null,11805047,BioGrid,0.4
MPT5,852697,CCR4,851212,null,30281869,BioGrid,0.4
MPT5,852697,PAN2,852786,null,20498834,BioGrid,0.4
MPT5,852697,BRR1,856170,null,19546315,BioGrid,0.4
MPT5,852697,SWI6,850879,null,11805047,BioGrid,0.4
MPT5,852697,DHH1,851394,null,30281869,BioGrid,0.4
MPT5,852697,POP2,855788,null,30281869,BioGrid,0.4
MPT5,852697,ROM2,851086,null,30281869,BioGrid,0.4
PUS1,855889,PUS2,852817,null,18408719,BioGrid,0.4
PUS1,855889,PUS1,855889,null,26873591,BioGrid,0.4
CTK2,853450,DST1,852839,null,21283673,BioGrid,0.4
CTK2,853450,RAD6,852822,null,17088384,BioGrid,0.4
CTK2,853450,BRE2,850702,null,17088384,BioGrid,0.4
CTK2,853450,SDC1,852080,null,17088384,BioGrid,0.4
CTK2,853450,CDC73,851136,null,17088384,BioGrid,0.4
CTK2,853450,LGE1,856052,null,17088384,BioGrid,0.4
CTK2,853450,SWD3,852472,null,17088384,BioGrid,0.4
CTK2,853450,RTF1,852607,null,17088384,BioGrid,0.4
CTK2,853450,SWD1,851265,null,17088384,BioGrid,0.4
CTK2,853450,LEO1,854290,null,21283673,BioGrid,0.4
CTK2,853450,BRE1,851485,null,17088384,BioGrid,0.4
CTK2,853450,CTK1,853718,null,21283673,BioGrid,0.4
CTK2,853450,CTK3,854928,null,21283673,BioGrid,0.4
CTK2,853450,DOT1,852050,null,17088384,BioGrid,0.4
FUN30,851214,EXO1,854198,null,22960744,BioGrid,0.4
FUN30,851214,CSE4,853817,null,23028372,BioGrid,0.4
FUN30,851214,ORC5,855460,null,19956593,BioGrid,0.4
FUN30,851214,SRS2,853353,null,25806814,BioGrid,0.4
FUN30,851214,RAD51,856831,null,23007155,BioGrid,0.4
FUN30,851214,SGS1,855228,null,22960744,BioGrid,0.4
FUN30,851214,SAE2,852700,null,28063255,BioGrid,0.4
GPX2,852546,HYR1,854855,null,22659048,BioGrid,0.4
GND1,856589,GND2,853172,null,18408719,BioGrid,0.4
GND1,856589,TKL1,856188,null,16941010,BioGrid,0.25
GND1,856589,RPE1,853322,null,16941010,BioGrid,0.25
GND1,856589,TKL2,852414,null,16941010,BioGrid,0.25
SEC65,854866,EGD2,856600,null,26195668,BioGrid,0.4
SEC65,854866,SND3,852403,null,27905431,BioGrid,0.4
SEC65,854866,SND2,850754,null,27905431,BioGrid,0.4
KIC1,856502,CBK1,855561,null,16552603,BioGrid,0.4
KIC1,856502,MOB2,850508,null,16552603,BioGrid,0.4
KIC1,856502,KRE1,855394,null,12480907,BioGrid,0.4
KIC1,856502,CDC31,854431,null,9813095,BioGrid,0.4
KIC1,856502,FKS1,851055,null,12480907,BioGrid,0.4
KIC1,856502,RAS2,855625,null,14871942,BioGrid,0.4
KIC1,856502,KRE6,856287,null,12480907,BioGrid,0.4
KIC1,856502,KRE9,853265,null,12480907,BioGrid,0.4
MCM5,850980,CLB5,856237,null,18321994,BioGrid,0.4
MCM5,850980,CDC7,851545,null,20139971,BioGrid,0.4
MCM5,850980,CLB6,853003,null,18321994,BioGrid,0.4
SPC34,853909,BIM1,856736,null,15998715,BioGrid,0.25
SPC34,853909,RFT1,852261,null,15998715,BioGrid,0.25
SPC34,853909,CTF19,856089,null,15998715,BioGrid,0.25
SPC34,853909,CTF4,856254,null,15998715,BioGrid,0.25
SPC34,853909,CIK1,855238,null,15998715,BioGrid,0.25
SPC34,853909,KAR3,856263,null,15998715,BioGrid,0.25
SPC34,853909,GIM4,856715,null,15998715,BioGrid,0.25
SPC34,853909,RIM21,855422,null,15998715,BioGrid,0.25
SPC34,853909,CTK2,853450,null,15998715,BioGrid,0.25
SPC34,853909,IPL1,855892,null,12408861,BioGrid,0.4
SPC34,853909,YKE2,850897,null,15998715,BioGrid,0.25
SPC34,853909,SST2,851173,null,15998715,BioGrid,0.25
SPC34,853909,MCM21,851916,null,15998715,BioGrid,0.25
SPC34,853909,CTF3,851097,null,15998715,BioGrid,0.25
SPC34,853909,APQ12,854771,null,15998715,BioGrid,0.25
SPC34,853909,MAD2,853422,null,15998715,BioGrid,0.25
SPC34,853909,VPS71,854966,null,15998715,BioGrid,0.25
ECM29,856355,UMP1,852471,null,20620957,BioGrid,0.4
DPH2,853643,EFT2,851993,null,30335802,BioGrid,0.4
RPS10B,855270,YEF3,850951,null,25437641,BioGrid,0.4
DSC3,854398,DID2,853906,null,25078903,BioGrid,0.4
DSC3,854398,STP22,850349,null,25078903,BioGrid,0.4
DSC3,854398,VPS27,855739,null,25078903,BioGrid,0.4
DSC3,854398,VPS25,853566,null,25078903,BioGrid,0.4
GLE1,851320,GLE2,856844,null,8970155,BioGrid,0.4
GLE1,851320,NUP116,855066,null,8970155,BioGrid,0.4
GLE1,851320,RIP1,856689,null,9353255,BioGrid,0.4
GLE1,851320,SUP45,852440,null,18724935,BioGrid,0.4
GLE1,851320,NIP1,855357,null,18724935,BioGrid,0.4
GLE1,851320,NUP159,854691,null,24243016,BioGrid,0.4
GLE1,851320,NUP100,853796,null,24243016,BioGrid,0.4
GLE1,851320,NUP42,851774,null,24243016,BioGrid,0.4
GLE1,851320,DBP5,854211,null,24243016,BioGrid,0.4
GLE1,851320,IPK1,851910,null,28869701,BioGrid,0.4
NSP1,853409,NUP145,852788,null,8044840,BioGrid,0.4
NSP1,853409,PUS1,855889,null,8641292,BioGrid,0.4
NSP1,853409,NUP57,853016,null,7828598,BioGrid,0.4
NSP1,853409,NUP2,851048,null,8443417,BioGrid,0.4
MMS21,856695,SWR1,851934,null,23911609,BioGrid,0.4
MMS21,856695,SRS2,853353,null,19995966,BioGrid,0.4
MMS21,856695,TOR1,853529,null,21324902,BioGrid,0.4
MMS21,856695,SGS1,855228,null,29505562,BioGrid,0.4
MMS21,856695,RAD24,856920,null,21324902,BioGrid,0.4
MMS21,856695,POL32,853500,null,29505562,BioGrid,0.4
MMS21,856695,HTZ1,854150,null,23911609,BioGrid,0.4
MMS21,856695,TOR2,853632,null,21324902,BioGrid,0.4
MMS21,856695,MLP2,854657,null,15738391,BioGrid,0.4
MMS21,856695,ULP1,856087,null,15738391,BioGrid,0.4
MMS21,856695,MEC1,852433,null,22285753,BioGrid,0.4
MMS21,856695,MLP1,853970,null,15738391,BioGrid,0.4
MMS21,856695,SLX8,856852,null,17591698,BioGrid,0.25
MMS21,856695,RAD52,854976,null,29505562,BioGrid,0.4
MMS21,856695,RAD9,851803,null,21324902,BioGrid,0.4
MMS21,856695,SLX5,851549,null,17591698,BioGrid,0.4
